seed,all_pass,failed_gate_count,failed_gates,closure_half_r500,closure_r500_ground,closure_r500_full,closure_outer,higher_mode_fraction_r500,baryon_fraction_r500,sigma_pred_r500,sigma_anchor,mean_eta_gas,mean_eta_galaxies,summary_json,summary_sha256
20260925,True,0,,0.7098092896240161,1.0487314599406046,1.0980759660058612,1.242536686276773,0.05116024133300481,0.12163740010081983,814.5531433218108,747.7300678465688,0.37012222170396264,0.40155374630227686,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260925\toy_cluster_summary.json,be8e96c255d7f1833db8142e8a4584532e80b2edb1b9f7bd1ee4ce795fe840db
20260935,True,0,,0.6803340951788014,1.0286627859039503,1.0777015823312672,1.2329103774091477,0.051896401927409595,0.12319294889467468,806.9608980771926,747.7300678465688,0.3697341875151109,0.4001528244364559,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260935\toy_cluster_summary.json,c67bb244d32168947c8981b3b4ed569773e68913485ba40876b03dfec55e3986
20260945,True,0,,0.7181560462117308,1.0524223771490637,1.1017257853243516,1.2503627957958308,0.05091129975240768,0.12099925531538663,815.9057389405517,747.7300678465688,0.3702764756099333,0.39965205804961124,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260945\toy_cluster_summary.json,74d4017c90b6d4ef800e79b0080d9338c7ce10f0e56390cdc95f26e04aef4bfb
20260955,True,0,,0.7191432569264561,1.0480512072245718,1.0972989973406329,1.2449899331245544,0.05107663777954844,0.12130235251305548,814.2649145105481,747.7300678465688,0.37007000700649817,0.39724883313598325,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260955\toy_cluster_summary.json,165e7b201f43e3e7d39114434ab2b55a0be4962602d45e5afbe5917b4de4ae47
20260965,True,0,,0.7122619927401708,1.0454900131825529,1.0946888869587932,1.2427026322329568,0.05116601087749815,0.12161908058532825,813.29590484404,747.7300678465688,0.3700285623515545,0.39614634620224926,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260965\toy_cluster_summary.json,eb6b1c88c2b1d4c436688156228c1113e22ec13d6709386abc022d0285ddfc5b
20260975,True,0,,0.7175068329354531,1.0539398353467377,1.103262289089744,1.2512414596640036,0.05084892209171981,0.12080714622283169,816.47448547822,747.7300678465688,0.37023906963989633,0.39594215742124905,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260975\toy_cluster_summary.json,fab09c2d74c554736390b296ac24356631b974fd78abe2c52c52dcd111f17896
20260985,True,0,,0.7039263834117738,1.0528572779910175,1.1020777531688142,1.2546820933305265,0.0508006653292504,0.12084759966990623,816.03605705418,747.7300678465688,0.3699512080361494,0.390089376168712,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260985\toy_cluster_summary.json,1cf40c7f0fdb8fe3b3364b137af87b4ce2ba5a08d1c6b429d13de446130ad4f4
20260995,True,0,,0.7176574045370165,1.049882657133448,1.099109408193825,1.2481737618079747,0.05095801832671281,0.12108329788124125,814.9363570705138,747.7300678465688,0.37002073768533916,0.39257730417810444,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260995\toy_cluster_summary.json,c07fde1c0a778b99849ee36e239f83fa7663886fc52e8c4499f5c1176bba44da
20261005,True,0,,0.7017805069622358,1.036003498143709,1.0850590441168824,1.2361200874572962,0.05151519239992703,0.1223943384826052,809.7107711548028,747.7300678465688,0.36958008043482793,0.3900527808776302,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20261005\toy_cluster_summary.json,4fca0b6008bbde4b893071079cade2f3dd694080d9e4466a3022b9b6b956d4cb
20261015,True,0,,0.6972045691325419,1.019584889647654,1.0685915320054606,1.2214542261885615,0.05235451726828809,0.1240303477741188,803.5429499203939,747.7300678465688,0.3699509439778628,0.40926108841848324,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20261015\toy_cluster_summary.json,fb3746398cc8c6485ab6b2f3a4c85fd9d0101dd63c70007ce9c02c10462b9ed7
20261025,True,0,,0.7037111886250725,1.0523444944262599,1.1015766936864524,1.2520388427682794,0.050854191316815234,0.12116418923973134,815.8505306299638,747.7300678465688,0.3697758111829086,0.39043557494260767,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20261025\toy_cluster_summary.json,4c1bd9ca017d23b6bf9caed169397d95bcb75c4cc65056962a0231747ef2b94d
20261035,True,0,,0.7304231104972847,1.048812848098552,1.098055662827716,1.2493168504815344,0.05102896628351193,0.12117633602201941,814.5456128346058,747.7300678465688,0.37027146646844933,0.4017971122776773,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20261035\toy_cluster_summary.json,b890aa699dc3c573d3362a472fbd83e11c40ab44018042cf6084645e46af81bc
