galaxy,n_pts,Q_best,r_t_kpc,chi2_resp,chi2_bar,chi2_nfw,chi2_bur,chi2_rsig,chi2_rydk,chi2_nydk,chi2_rsyd,bic_resp,bic_bar,bic_nfw,bic_bur,bic_rsig,bic_rydk,bic_nydk,bic_rsyd,dbic_resp,dbic_nfw,dbic_bur,dbic_resp_vs_nfw,dbic_resp_vs_bur,dbic_rsig,dbic_rydk,dbic_nydk,dbic_rsyd,dbic_rsig_vs_nfw,dbic_rydk_vs_nfw,dbic_rydk_vs_nydk,dbic_rsyd_vs_nydk,sigma_fit_kpc,sigma_fit_k3_kpc,Y_disk_fit,Y_disk_k3_fit,Y_disk_nfw_fit,M_vir_nfw,c_nfw,distance_mpc,bic_fsgd,chi2_fsgd,dbic_fsgd,dbic_fsgd_vs_nfw,dbic_fsgd_vs_nydk,sigma_prescribed_kpc,Y_disk_fsgd_fit,bic_prior_rydk,bic_prior_nydk,bic_prior_rsyd,bic_prior_rsig,dbic_prior_rydk_vs_nydk,dbic_prior_rsyd_vs_nydk,dbic_prior_rydk_vs_bar,dbic_prior_nydk_vs_bar
NGC3893,10,22638.32031419467,5.84765323761673,27.367954112905473,497.36300643692414,8.870147213691011,2.8271554004233037,20.45723478423541,16.027235999783418,3.431933031396726,15.915928923910235,29.67053920589952,497.36300643692414,13.475317399679103,7.4323255864113955,25.062404970223504,20.632406185771508,10.339688310378865,22.823684202892373,-467.69246723102464,-483.887689037245,-489.9306808505127,16.195221806220417,22.238213619488125,-472.30060146670064,-476.7306002511526,-487.0233181265453,-474.5393222340318,11.587087570544401,7.157088786092405,10.292717875392643,12.483995892513509,0.3013005850044801,2.2120473007393606,0.6352280624721545,0.637284157120023,0.15304662047586737,75.08111607600429,10.685947307335327,18.0,35.26520255981295,30.660032373824855,-462.0978038771112,21.789885160133846,24.925514249434084,7.185099440780015,0.6936621041685556,17.91317682427951,87.58339395647248,22.207809976468454,37.44537148608164,-69.67021713219296,-65.37558398000402,-479.44982961264463,-409.77961248045165
NGC3917,17,14197.346352014958,5.24,204.65779909181376,2678.672020846451,64.16306506908907,16.707004504999077,204.62811390065684,44.74719284855608,40.4468193802209,36.302500892605664,207.49101243586998,2678.672020846451,69.82949175720151,22.373431193111507,210.29454058876928,50.41361953666851,48.94645941238955,44.802140924774314,-2471.181008410581,-2608.842529089249,-2656.298589653339,137.66152067866847,185.11758124275846,-2468.3774802576813,-2628.258401309782,-2629.725561434061,-2633.8698799216763,140.46504883156777,-19.415872220532997,1.467160124278962,-4.144318487615237,1.9671477539539624,9.981344058379896,1.260237415730951,1.2944299287757852,1.0606784744652709,80.69353292396664,6.701731754215437,18.0,43.597789159579555,37.931362471467125,-2635.0742316868714,-26.231702597621954,-5.348670252809995,5.24,1.2767967285588413,73.39766275780278,61.534459992302445,85.02767311525376,212.10038986930437,11.863202765500333,23.493213122951317,-2605.274358088648,-2617.1375608541484
NGC3949,7,16667.587463167667,4.8502186693913165,6.997590008790306,47.77888439628576,2.8957487348289987,2.0900289481171606,5.6059954501317595,1.233419745953298,0.526606327007874,0.8713966064026155,8.94350015784562,47.77888439628576,6.787569032939626,5.981849246227787,9.497815748242386,5.125240044063925,6.364336774173814,6.7091270535685545,-38.83538423844014,-40.99131536334613,-41.79703515005797,2.155931124905994,2.9616509116178324,-38.28106864804337,-42.65364435222184,-41.41454762211195,-41.06975734271721,2.7102467153027607,-1.662328988875701,-1.239096730109889,0.34479027939474083,9.999739512116207,1.1109507514778119,0.5724852005392302,0.5861915065509697,0.11266924091866995,874.7498084572949,3.0050293979149667,18.0,5.687782456232604,1.7959621581219776,-42.09110194005316,-1.0997865767070216,-0.6765543179412097,5.255542077435936,0.5612355645586593,2.1512791838318597,124.35989202838262,5.753306665867894,24.915342724270722,-122.20861284455076,-118.60658536251472,-45.6276052124539,76.58100763209686
NGC3953,8,24386.815729373866,7.2454417000457365,100.46604952404299,491.25615884207014,1.6031552314932902,1.1035503385940801,98.51001552082231,3.2162207352806025,1.2416864637590155,2.7046790778170986,102.54549106572283,491.25615884207014,5.762038314852962,5.262433421953752,102.66889860418198,7.375103818640274,7.4800110887985225,8.943003702856606,-388.7106677763473,-485.49412052721715,-485.9937254201164,96.78345275086987,97.28305764376907,-388.58726023788813,-483.88105502342984,-483.77614775327163,-482.3131551392135,96.90686028932902,1.613065503787312,-0.10490727015824852,1.4629926140580833,0.3035297672910304,0.30156932079742355,0.833915568860247,0.8358191419144109,0.3008139494274248,33.86527415245242,19.972074909659643,18.0,7.789436616834255,3.6305535334745835,-483.46672222523586,2.027398301981293,0.30942552803573253,13.125470017673852,0.828582153476056,9.872129777653779,24.307975046404483,23.8827949545184,114.95520626705171,-14.435845268750704,-0.42518009188608374,-481.3840290644164,-466.94818379566567
NGC3972,10,10591.280274663193,0.87,16.143668105156184,856.5091486449041,9.161346479854936,6.291190841875956,16.14159236279474,13.563490782038716,8.356577016586234,13.419212469530798,18.44625319815023,856.5091486449041,13.766516665843028,10.896361027864048,20.746762548782833,18.168660968026806,15.264332295568373,20.326967748512935,-838.0628954467539,-842.7426319790611,-845.6127876170401,4.679736532307203,7.549892170286183,-835.7623860961213,-838.3404876768774,-841.2448163493358,-836.1821808963912,6.980245882939805,4.402144302183778,2.9043286724584334,5.062635452944562,1.9749337901885415,2.230282776863723,0.721882909925189,0.742753687866569,0.186534726184108,263.9061889985235,4.95956138777469,18.0,24.633962523606073,20.02879233761798,-831.875186121298,10.867445857763045,9.3696302280377,0.87,0.9445204508677123,17.08052780604213,70.61429262390075,21.903811403938157,22.56005128286784,-53.533764817858625,-48.710481219962595,-839.428620838862,-785.8948560210034
NGC3992,9,43117.81700355845,9.19,182.0426095382683,2587.008885721497,2.9066682303475297,4.970227309628996,182.04227143273235,27.026486039416938,2.8855953292450263,14.819238421799685,184.2398341156045,2587.008885721497,7.301117385019969,9.364676464301436,186.43672058740478,31.420935194089378,9.477269061253685,21.410912153808344,-2402.7690516058924,-2579.707768336477,-2577.6442092571956,176.93871673058453,174.87515765130308,-2400.5721651340923,-2555.5879505274074,-2577.5316166602433,-2565.5979735676883,179.1356032023848,24.11981780906941,21.943666132835695,11.933643092554659,2.0030866949881987,6.60280939003672,1.135449271521354,1.1170214111312553,0.4767948099669673,109.88113082890403,18.524897379072595,23.7,10.257958315015108,5.863509160342669,-2576.750927406482,2.9568409299951384,0.7806892537614232,19.1018487822664,1.1679813247523279,47.80119639236331,8.387479165915025,46.77505392744619,188.27769148233094,39.413717226448284,38.38757476153116,-2539.2076893291337,-2578.621406555582
NGC4010,12,9349.374825794419,2.61,17.967663158227765,675.2675497154571,23.135656434891843,14.601088943998931,11.509237475551808,17.25066109454787,21.709068640749564,11.444999331655719,20.452569808015767,675.2675497154571,28.105469734467842,19.57090224357493,16.47905077512781,22.22047439412387,29.163788590113565,18.89971928101972,-654.8149799074413,-647.1620799809892,-655.6966474718822,-7.652899926452076,0.8816675644408356,-658.7884989403293,-653.0470753213333,-646.1037611253436,-656.3678304344373,-11.626418959340032,-5.884995340343973,-6.9433141959896965,-10.264069309093845,2.7814226062245235,2.8361866768605064,0.42046646303082535,0.5238889584517904,0.36164304841096273,437.4426299859798,3.000209765939261,18.0,16.744496065167468,11.774682765591466,-658.5230536502896,-11.360973669300375,-12.419292524946098,2.61,0.49247623464801205,24.150282475958594,36.5648447716202,19.492805502063206,19.411671179245534,-12.414562295661607,-17.072039269556996,-651.1172672394985,-638.7027049438369
NGC4013,36,19747.92965435775,7.4992714772635205,179.19156754523053,5514.70235843695,33.79329585795809,61.43937298188185,178.78896704168437,161.2964055692412,25.62140310846436,28.071914609608164,182.77508648368664,5514.70235843695,40.96033373487031,68.60641085879408,185.9560049185966,168.4634434461534,36.37195992383269,38.8224714249765,-5331.927271953264,-5473.74202470208,-5446.095947578156,141.81475274881632,114.16867562489256,-5328.746353518353,-5346.238914990797,-5478.330398513117,-5475.879887011974,144.99567118372627,127.50310971128309,132.09148352232071,2.450511501143808,2.1289560774884606,9.982361365348257,0.6017988071660512,0.6794418503568005,0.5537345792978869,154.91616358995083,5.05944965672414,18.0,35.959724181925225,28.792686305013007,-5478.742634255024,-5.000609552945086,-0.41223574190746604,9.410833739302237,0.6767548459442321,165.4918146246878,33.51964090877922,52.17195922859261,187.93446842234627,131.97217371590858,18.65231831981339,-5349.210543812262,-5481.1827175281705
NGC4051,7,7884.057423622858,2.89384122232776,4.8559546797052375,78.67195061576913,3.9623628165709874,3.097372612638071,1.6898600833779802,4.535218488985324,3.0519857207539123,1.468160936456177,6.801864828760551,78.67195061576913,7.854183114681614,6.989192910748697,5.5816803814886065,8.42703878709595,8.889716167919852,7.305891383622116,-71.87008578700858,-70.81776750108752,-71.68275770502044,-1.0523182859210634,-0.187328081988146,-73.09027023428052,-70.24491182867318,-69.78223444784928,-71.36605923214702,-2.272502733193008,0.5728556724143363,-0.46267738082390153,-1.583824784297736,0.5528624359711173,0.41531806917191955,0.4284831079386743,0.45676468747310117,0.3500087066151327,8.984590374476024,14.705530628439876,18.0,12.170823500715471,8.279003202604844,-66.50112711505366,4.316640386033857,3.281107332795619,3.4998869620805952,0.6732471279054848,9.813548143202224,17.74444376942355,15.66607405261471,11.461028062545441,-7.930895626221327,-2.07836971680884,-68.85840247256691,-60.92750684634558
NGC4068,6,1151.5530787046398,1.91,0.7843359984993481,96.46518782755896,8.09281179371089,0.851939062193959,0.705161029207397,0.7737843190606136,4.668224053144629,0.6854185031787167,2.576095467727403,96.46518782755896,11.676330732167,4.435458000650069,4.288679967663507,4.357303257516723,10.043502460828794,6.060696910862882,-93.88909235983157,-84.78885709539196,-92.02972982690889,-9.100235264439597,-1.859362532922666,-92.17650785989545,-92.10788457004224,-86.42168536673017,-90.40449091669608,-7.387650764503492,-7.319027474650276,-5.6861992033120705,-3.982805549965912,9.854810391636416,9.911431442362543,0.5256498516062112,0.45715451712069666,1.0623033020734907,11.058641902386332,3.0004431232848963,4.37,4.366755238258557,0.783236299802447,-92.0984325893004,-7.309575493908442,-5.676747222570237,1.91,0.5344675897721742,1.8925579201200566,22.71218809422389,21.110719148482715,19.489889970546656,-20.819630174103835,-1.6014689457411748,-94.57262990743891,-73.75299973333507
NGC4085,7,7381.641900505411,2.8309983056391377,20.24203457242007,99.26939679912611,34.101983462049404,22.719466876718283,18.94460874239595,3.6790602469402347,16.25172752142286,1.024910047862481,22.187944721475382,99.26939679912611,37.99380376016003,26.61128717482891,22.836429040506577,7.570880545050861,22.0894579685888,6.862640495028421,-77.08145207765074,-61.275593038966086,-72.6581096242972,-15.805859038684645,-4.423342453353527,-76.43296775861954,-91.69851625407526,-77.17993883053731,-92.4067563040977,-15.15737471965345,-30.422923215109165,-14.518577423537938,-15.226817473560379,0.39522627757009676,1.4844737441395697,0.24374600457958853,0.18010727248663927,0.1000251015609368,301.06172170999264,3.000632346978598,18.0,12.861551074028853,8.969730775918226,-86.40784572509726,-25.132252686131174,-9.227906894559947,1.625665775232953,0.3771873694058725,38.855524129222516,158.17298916964523,67.43572145051688,31.947740731913196,-119.31746504042272,-90.73726771912835,-60.4138726699036,58.90359237051912
NGC4088,12,8780.670306291004,8.575898146295492,27.874165171174603,148.4729424227521,31.9681782501024,8.411546113806411,11.574370702558074,17.18775789337913,4.03483706853953,4.854749070505308,30.359071820962605,148.4729424227521,36.9379915496784,13.381359413382413,16.544184002134074,22.15757119295513,11.489557017903532,12.30946901986931,-118.1138706017895,-111.53495087307371,-135.09158300936969,-6.578919728715796,16.977712407580192,-131.92875842061804,-126.31537122979698,-136.98338540484858,-136.1634734028828,-20.393807547544327,-14.780420356723273,10.668014175051596,0.8199120019657773,9.948434022465728,9.908174418467699,0.40299845337867723,0.4463672261322016,0.3649980148910005,87.69038027173603,3.0002161733547945,18.0,10.340507676553187,5.3706943769771875,-138.13243474619892,-26.597483873125213,-1.149049341350345,7.937307647649169,0.44200062263515844,25.423632385421165,18.497312510213707,27.909367899179546,31.885299939438887,6.926319875207458,9.41205538896584,-123.04931003733094,-129.9756299125384
NGC4100,24,21796.922900374095,6.11,196.6036929332251,3349.280286625776,18.87676575640438,13.498092054577134,195.01979476641586,27.061952186706545,18.873363196722423,25.46593589570302,199.78174676357304,3349.280286625776,25.232873417100272,19.854199715273026,201.37590242711175,33.41805984740244,28.407524687766262,35.00009738674686,-3149.498539862203,-3324.047413208676,-3329.4260869105033,174.54887334647276,179.92754704830003,-3147.9043841986645,-3315.862226778374,-3320.8727619380097,-3314.2801892390294,176.14302901001147,8.185186430302167,5.010535159636177,6.592572698980597,1.7770400828890365,1.2854085506798996,0.941274253927614,0.9474555431653485,0.5070297493348022,33.20388696204959,20.021508315214547,18.0,69.30388534748232,62.947777686786424,-3279.976401278294,44.07101193038205,40.89636065971606,9.39791080981027,1.0058416842470355,40.352855264747525,26.352571987745193,43.9473255294238,203.03326648309957,14.000283277002332,17.594753541678607,-3308.9274313610285,-3322.927714638031
NGC4138,7,18659.28742900395,5.470074977628335,28.03547598848245,153.43262006279937,4.6895001210373435,3.4360471838020032,14.329129473129147,9.930624102280097,4.25301214627536,9.76331743307199,29.98138613753776,153.43262006279937,8.58132041914797,7.32786748191263,18.220949771239773,13.822444400390724,10.090742593441298,15.601047880237928,-123.45123392526162,-144.8512996436514,-146.10475258088675,21.40006571838979,22.65351865562513,-135.21167029155959,-139.61017566240864,-143.34187746935808,-137.83157218256144,9.639629352091804,5.241123981242755,3.7317018069494257,5.51030528679663,0.34390681525279687,1.5801601485384835,0.7848793275654316,0.7796064015062663,0.3877590213787899,16.33035248663111,28.0869435743793,18.0,15.5087154407635,11.616895142652874,-137.92390462203588,6.927395021615531,5.417972847322202,7.15710305209097,0.825691114150982,14.588125845287363,14.709506153547753,17.783030651535086,28.935651203649748,-0.12138030826038992,3.073524497987332,-138.84449421751202,-138.72311390925162
NGC4157,17,17452.5493579269,8.850531306103456,32.475655557308876,677.3999775170299,6.901827329480276,5.667186936454147,12.283625343617153,31.633615939027276,5.663022393382768,6.295203784371923,35.308868901365095,677.3999775170299,12.568254017592707,11.33361362456658,17.950052031729584,37.30004262713971,14.162662425551417,14.794843816540572,-642.0911086156648,-664.8317234994372,-666.0663638924633,22.740614883772388,23.975255276798514,-659.4499254853004,-640.0999348898902,-663.2373150914785,-662.6051337004893,5.381798014136876,24.731788609547003,23.137380201588293,0.6321813909891549,6.4242643806013415,8.534219773284526,0.531954193115233,0.564046333029835,0.47063344954368413,394.90911165346796,3.001262334635885,18.0,12.183572798796334,6.5171461106839015,-665.2164047182335,-0.3846812187963735,-1.9790896267550835,9.51171782187799,0.5666440809065518,34.72526099948738,13.320111291016197,25.02357057524142,27.568747712514167,21.405149708471185,11.703459284225222,-642.6747165175425,-664.0798662260137
NGC4183,23,8535.277731040847,0.87,15.118456704625705,1743.0121730754745,3.556392861415166,8.070897070334736,14.793763076732585,13.187882098071153,3.543597086667826,12.947105245345941,18.253950920554857,1743.0121730754745,9.827381293273465,14.341885502193035,21.064751508590884,19.458870529929452,12.950079734455276,22.35358789313339,-1724.7582221549196,-1733.184791782201,-1728.6702875732815,8.426569627281392,3.9120654183618218,-1721.9474215668836,-1723.553302545545,-1730.0620933410191,-1720.658585182341,11.23737021531742,9.631489236655987,6.508790795474177,9.403508158678115,1.852571544990662,1.8573938902257427,0.7442072559784662,0.7335670778757586,0.4770866853175525,13.687805954208052,12.65775660625845,18.0,27.56823687830534,21.29724844644704,-1715.4439361971693,17.740855585031873,14.618157143850063,0.87,1.0386665500116476,18.973539028222348,11.849027480123764,23.284782260337803,22.77293699052718,7.1245115480985834,11.435754780214038,-1724.0386340472521,-1731.1631455953507
NGC4214,14,7700.623230169283,0.21,58.31186591482521,657.0470153610053,8.051254183176615,19.483507639208202,28.696373359710396,10.059355062727217,5.998811065321526,8.960932090964578,60.95092324444047,657.0470153610053,13.329368842407131,24.76162229843872,33.97448801894091,15.337469721957735,13.9159830541673,16.878104079810353,-596.0960921165648,-643.7176465185981,-632.2853930625665,47.62155440203334,36.18930094600175,-623.0725273420644,-641.7095456390475,-643.1310323068379,-640.1689112811949,20.64511917653378,2.0081008795506037,1.4214866677904343,2.962121025643052,0.8750831531794431,1.651628044051274,1.305098839660067,1.2535841033501836,0.10019539523290252,3.942099111801529,24.86480630358081,2.87,14.01319844384399,8.735083784613474,-643.0338169171613,0.6838296014368588,0.09721538967668941,1.2741300891599294,1.2347452729102233,40.75327547772021,149.7321590693622,41.105237336356836,36.892159425091045,-108.978883591642,-108.62692173300537,-616.2937398832851,-507.3148562916431
NGC4217,19,13695.657588206679,8.419428300452806,531.742529248755,818.7136405649571,660.0852878432341,543.4152856670638,526.3682942368665,17.466056658468933,59.665104491548384,13.676395528185413,534.6869682279214,818.7136405649571,665.974165801567,549.3041636253967,532.2571721951994,23.354934616801813,68.49842142904771,22.509712465684736,-284.02667233703573,-152.73947476339015,-269.4094769395605,-131.28719757364559,-14.617195397475257,-286.4564683697578,-795.3587059481554,-750.2152191359094,-796.2039280992724,-133.71699360636762,-642.6192311847651,-45.1434868122459,-45.988708963362974,0.960331566461649,1.6276730614909618,0.10004800104786526,0.10003810351753893,0.1000216950005505,153.511318799534,3.0001283307856843,18.0,126.76593578788732,120.87705782955443,-691.9477047770698,-539.2082300136797,58.267514358839605,5.226043886710867,0.22308847650128769,159.4024729595986,204.58730808123283,160.16842848477322,534.780617386293,-45.18483512163422,-44.41887959645962,-659.3111676053585,-614.1263324837244
NGC4389,6,0.0003915369745183748,2.046221581882143,83.842104968078,83.84210225036685,83.84210225036685,83.84210225036685,83.84210225036685,2.969397817974349,14.844243876803564,0.5036289714444123,85.63386443730606,83.84210225036685,87.42562118882296,87.42562118882296,87.42562118882296,6.552916756430459,20.21952228448773,5.878907379128577,1.7917621869392093,3.583518938456109,3.583518938456109,-1.7917567515168997,-1.7917567515168997,3.583518938456109,-77.28918549393639,-63.62257996587912,-77.96319487123827,0.0,-80.8727044323925,-13.666605528057271,-14.340614905359153,0.3407040935340643,4.386528741365372,0.1001326309691638,0.11060740900725452,0.10001842258428392,4.006565050027114e-22,32.365544952862884,18.0,21.25472533659852,17.67120639814241,-62.58737691376833,-66.17089585222445,1.0352030521107878,0.87,0.10016863463161403,142.4675476637001,156.31355376879412,132.47443694588907,98.2537378430196,-13.846006105094034,-23.839116822905055,58.62544541333324,72.47145151842727
NGC4559,32,8389.16027179487,0.67,86.00739817013687,2508.246668714035,11.767735541574782,7.30284067003514,10.986907165000815,47.68671929891897,4.551944039713808,4.45066873419151,89.47313407293659,2508.246668714035,18.699207347174234,14.234312475634592,17.91837897060027,54.618191104518424,14.949151748112987,14.847876442590689,-2418.773534641098,-2489.5474613668607,-2494.0123562384006,70.77392672576235,75.23882159730199,-2490.3282897434347,-2453.6284776095167,-2493.297516965922,-2493.398792271444,-0.7808283765739645,35.91898375734419,39.669039356405435,-0.10127530552229835,4.982571941070691,6.125257479869456,0.10218835256042025,0.6339526035986669,0.10061335542893732,39.51153256337825,5.931605232594202,9.0,159.66628122200794,152.7348094164085,-2348.580387492027,140.96707387483372,144.71712947389494,3.929537121968937,1.080082170362581,187.35756724204003,150.11215101740726,21.20213161658218,24.91466238475887,37.24541622463278,-128.9100194008251,-2320.8891014719948,-2358.134517696628
NGC5005,18,39357.30459201407,11.216677619463578,18.100194011480657,40.70821412160041,11.636095403610694,6.822330139574213,7.610638941718339,17.804644144560257,0.9460767558600675,6.877256683488118,20.990565769376822,40.70821412160041,17.416838919403023,12.603073655366542,13.391382457510668,23.585387660352588,9.61719202954856,15.54837195717661,-19.71764835222359,-23.29137520219739,-28.10514046623387,3.5737268499737986,8.38749211401028,-27.316831664089747,-17.122826461247826,-31.09102209205185,-25.159842164423804,-4.025456461892356,6.168548740949564,13.968195630804027,5.931179927628049,9.97278527281161,9.996044269370184,0.5100824439525579,0.48369276608460077,0.33411587117035324,2713.670596213866,3.0010311810217445,16.9,12.488219544736447,6.707476028944118,-28.219994576863968,-4.928619374666576,2.871027515187887,11.015560774018534,0.4820467698881856,21.4542095511375,20.70127669027208,29.615050788357394,28.768788167566818,0.7529328608654176,8.913774098085312,-19.254004570462914,-20.006937431328332
NGC5033,22,30570.847239011644,7.837236698146114,117.59128223242269,20890.455426900713,108.20180709394342,59.205436755572244,110.85162907977977,117.07971082999097,60.3584862467543,107.12637927366315,120.682324685781,20890.455426900713,114.38389200066004,65.38752166228888,117.0337139864964,123.2617957367076,69.63161360682925,116.3995066337381,-20769.77310221493,-20776.071534900053,-20825.067905238426,6.298432685120957,55.29480302349212,-20773.421712914216,-20767.193631164006,-20820.823813293882,-20774.055920266976,2.649821985836354,8.877903736047557,53.63018212987835,46.76789302690885,2.7207108110732405,2.916799349615594,0.5189384706416236,0.5472560999457661,0.26877734989366076,78.62079158737953,14.862498436431828,15.7,589.2027597851574,583.0206748784407,-20301.252667115557,474.81886778449734,519.5711461783281,10.998448813657943,0.8874697557388642,120.92979857945761,93.70899048492407,116.77584674311326,119.86591342466542,27.22080809453354,23.06685625818919,-20769.525628321255,-20796.74643641579
NGC5055,28,19920.445705724836,9.401879796346908,1157.7467478486747,56105.81339238738,1637.3085668113604,561.2521077977789,94.37499458451828,1152.1768214778128,80.71780282455491,94.04919883212987,1161.0789523588498,56105.81339238738,1643.9729758317108,567.9165168181293,101.03940360486868,1158.8412304981632,90.71441635508052,104.04581236265548,-54944.73444002854,-54461.84041655567,-55537.896875569255,-482.8940234728609,593.1624355407206,-56004.773988782516,-54946.97216188922,-56015.0989760323,-56001.76758002473,-1542.933572226842,-485.13174533354754,1068.1268141430828,13.331396007574966,5.224905132790906,5.219046309866659,0.504094438591058,0.4988228450030713,0.28363137762540513,182.59286734227788,3.3804330078262725,9.9,1256.0549547374546,1249.3905457171043,-54849.75843764993,-387.9180210942561,1165.3405383823742,9.643753000862628,0.5199282093303579,1156.8630533964572,111.1882002207486,109.6504933733136,108.48648298622133,1045.6748531757087,-1.537706847435004,-54948.95033899092,-55994.62519216663
NGC5371,19,16927.819180252238,8.634737441971406,471.41302677517916,2554.527941364511,149.9230178103267,208.40683734277758,463.87496697488103,293.0844362599255,71.99378467560086,220.18364479667358,474.3574657543456,2554.527941364511,155.81189576865958,214.29571530111045,469.76384493321393,298.9733142182584,80.82710161310018,229.0169617341729,-2080.170475610166,-2398.7160455958515,-2340.232226063401,318.54556998568603,260.06175045323516,-2084.7640964312973,-2255.5546271462526,-2473.700839751411,-2325.510979630338,313.9519491645543,143.1614184495988,218.1462126051582,148.1898601210727,3.024196502435838,9.999556676530375,0.6738007501543442,0.6490244378930077,0.2433216359110682,31.19922635800478,15.704452822192339,39.7,187.85055215315845,181.96167419482558,-2366.677389211353,32.038656384498864,107.02345054005826,16.14048409435813,0.6581904362235204,296.8254034716584,112.24792307380548,241.8874459636244,473.11264174572347,184.5774803978529,129.63952288981892,-2257.702537892853,-2442.280018290706
NGC5585,24,5753.045135910112,0.43,235.17254808368367,6956.404397218879,159.46863568601538,113.96398059891433,113.43034726129588,235.08108105599425,125.87513415602587,78.22420046299479,238.3506019140316,6956.404397218879,165.82474334671127,120.32008825961023,119.78645492199178,241.43718871669014,135.4092956470697,87.75836195403862,-6718.053795304848,-6790.579653872168,-6836.084308959269,72.52585856732034,118.03051365442138,-6836.617942296887,-6714.967208502189,-6820.99510157181,-6868.646035264841,-46.0382884247195,75.61244536997887,106.02789306962043,-47.65093369303109,2.7201012173239,3.1230321985174676,0.4919017142700808,0.6333034117228853,0.14020349809522203,149.4765669280152,3.000260276846946,7.06,1939.0117640267788,1932.655656366083,-5017.3926331921,1773.1870206800675,1803.602468379709,0.5665600943598961,1.3585258114006147,239.81574471777958,223.46296415436063,88.54171652385224,122.61765471475093,16.352780563418946,-134.9212476305084,-6716.588652501099,-6732.941433064519
NGC5907,19,30410.76611520692,5.03,286.53076910373954,20260.16891303868,97.07842184837773,171.4501337497477,279.82090146022176,352.5386746962281,57.53690468379784,144.0927383533045,289.47520808290597,20260.16891303868,102.96729980671061,177.33901170808056,285.70977941855466,358.427552654561,66.37022162129716,152.92605529080382,-19970.693704955775,-20157.20161323197,-20082.8299013306,186.50790827619534,112.1361963748254,-19974.459133620127,-19901.74136038412,-20193.79869141738,-20107.242857747875,182.74247961184403,255.46025284785037,292.05733103326384,86.55583366950665,1.170603195745654,9.996636192485616,0.8678785379670432,0.9652771772668212,0.1008529842440698,80.92728643165032,14.379915712937366,17.3,113.33461662550506,107.44573866717218,-20146.834296413177,10.36731681879445,46.9643950042079,14.21579163683275,0.9994951207487608,362.24338881837707,201.1606498540598,176.3602155128353,287.623989931479,161.08273896431726,-24.800434341224502,-19897.925524220303,-20059.00826318462
NGC5985,33,62425.1651368173,4.113204619866816,481.3924345634094,24782.309673140557,78.60830006965419,109.94786334901853,220.2669096266159,439.460091926798,50.21753259869996,429.07579425635043,484.8889421248759,24782.309673140557,85.60131519258715,116.94087847195149,227.25992474954887,446.45310704973093,60.7070552830994,439.5653169407499,-24297.42073101568,-24696.70835794797,-24665.368794668604,399.28762693228873,367.94806365292436,-24555.049748391008,-24335.856566090824,-24721.602617857458,-24342.744356199808,141.65860955696172,360.8517918571438,385.7460517666315,378.8582616576505,0.5156140668167261,3.1336753751574555,1.4999913566024032,1.4999875966550533,0.10010825293352021,129.86870864051457,27.83912238000818,39.7,407.82817002047005,400.8351548975371,-24374.481503120085,322.2268548278829,347.12111473737065,20.195980700131855,1.4999941040025426,482.6222470825152,196.65995274767664,479.27686091327314,233.73671113211253,285.96229433483853,282.6169081655965,-24299.68742605804,-24585.64972039288
NGC6015,44,16857.189441233833,1.0,817.9289964556243,19914.308992320533,337.75368802122466,647.1353419076523,533.3667013853961,684.6523932870483,327.12048407328774,301.9271940215328,821.7131860895425,19914.308992320533,345.3220672890612,654.7037211754889,540.9350806532327,692.2207725548849,338.47305297504255,313.2797629232876,-19092.59580623099,-19568.986925031473,-19259.605271145043,476.39111880048137,167.00946491405364,-19373.373911667302,-19222.08821976565,-19575.835939345492,-19601.029229397245,195.61301336417154,346.8987052658237,353.74771957984234,-25.193290051754957,1.0993918191760437,9.992671349292205,1.090695170491315,1.0886410825129724,0.9560734697474266,29.710005272182553,17.28019721475407,17.0,378.5897345669072,371.0213552990707,-19535.719257753626,33.267667277846044,40.116681591864676,6.336519188341191,1.0822184925898934,706.3124682144047,346.0742964973724,342.6747161003536,543.0084602143396,360.2381717170323,-3.3995803970188376,-19207.99652410613,-19568.23469582316
NGC6195,23,23694.303889040788,13.434696292769518,98.11499606791851,684.8970712170129,54.45488843101064,45.24716291530413,54.802626347802416,68.30115244677184,49.046747724793825,33.72244933612078,101.25049028384765,684.8970712170129,60.72587686286894,51.51815134716243,61.073614779660716,74.57214087863014,58.453230372581274,43.12893198390823,-583.6465809331653,-624.171194354144,-633.3789198698505,40.52461342097872,49.732338936685224,-623.8234564373522,-610.3249303383827,-626.4438408444316,-641.7681392331046,0.3477379167917789,13.8462640157612,16.118910506048863,-15.324298388673043,9.223880137672591,9.947654830855276,0.5383552595245411,0.5302813578417834,0.4822092264314981,365.01934483040634,3.0006016252828926,127.8,40.57380040774856,34.30281197589026,-644.3232708092644,-20.15207645512038,-17.879429964832717,14.447141879006226,0.533236820697784,71.89965767718303,57.16099233102206,55.921946537086995,75.31585532486977,14.738665346160971,-1.2390457939350625,-612.99741353983,-627.7360788859909
