r,aN,aExtra,aTot,v
33.30638439739956,0.0008496696409165421,0.0030023662934430934,0.0038520359343596354,0.3581862497952402
33.339723120520084,0.0008480206380858563,0.0029993649145508695,0.003847385552636726,0.3581490877592704
33.373061843640606,0.0008463764310732495,0.0029963695190555243,0.0038427459501287737,0.3581119912025385
33.40640056676113,0.0008447370012997413,0.0029933800892369407,0.0038381170905366817,0.3580749599575488
33.43973928988164,0.0008431023302762326,0.0029903966074428215,0.003833498937719054,0.3580379938573048
33.473078013002166,0.0008414723996029836,0.002987419056088392,0.0038288914556913758,0.35800109273530833
33.50641673612269,0.0008398471909690986,0.0029844474176561123,0.0038242946086252108,0.35796425642555924
33.5397554592432,0.0008382266861520095,0.0029814816746953745,0.003819708360847384,0.3579274847625535
33.573094182363725,0.0008366108670169652,0.0029785218098222154,0.0038151326768391808,0.35789077758128285
33.60643290548425,0.0008349997155165247,0.002975567805719026,0.0038105675212355508,0.3578541347172336
33.63977162860476,0.0008333932136900548,0.0029726196451342578,0.0038060128588243126,0.35781755600638576
33.673110351725285,0.0008317913436632252,0.0029696773108821347,0.00380146865454536,0.35778104128521193
33.70644907484581,0.0008301940876475159,0.0029667407858423676,0.0037969348734898834,0.35774459039067646
